chrom	start	end	strand	gene_id	Newton_RNA_run1/newton_direct_RNA_newton_scaffolds_minimap_sorted_G_25000_no_secondary_pa_tag.bam
Gpscaff_1	2996373	3003169	+	GPALN_000704	72.51499939
Gpscaff_1	3003322	3008050	-	GPALN_000705	105.2099991
Gpscaff_1	3015426	3017576	+	GPALN_000708	111.6000023
Gpscaff_1	3017996	3020008	+	GPALN_000709	107.3799973
Gpscaff_1	3019984	3021644	+	GPALN_000710	103.2249985
Gpscaff_1	3021310	3023545	-	GPALN_000711	152.8399963
Gpscaff_1	3023786	3026717	-	GPALN_000712	102.7000008
Gpscaff_1	3027222	3032476	+	GPALN_000713	103.9300003
Gpscaff_1	3039712	3047676	-	GPALN_000716	157.7200012
Gpscaff_1	3048604	3052463	-	GPALN_000717	108.8700027
Gpscaff_1	3060809	3064581	+	GPALN_000720	94.79500198
Gpscaff_1	3066261	3070905	+	GPALN_000722	94.38000107
Gpscaff_1	3072572	3078496	-	GPALN_000724	173.9000015
Gpscaff_1	3078699	3079234	-	GPALN_000725	59.5
Gpscaff_1	3081281	3082982	-	GPALN_000727	77.58999634
Gpscaff_1	3082967	3085311	-	GPALN_000728	88.63000107
Gpscaff_1	3086807	3088069	+	GPALN_000729	105.0149994
Gpscaff_1	3098332	3102070	+	GPALN_000732	105.7649994
Gpscaff_1	3108052	3111768	+	GPALN_000734	142.2799988
Gpscaff_1	3112196	3114656	+	GPALN_000735	129.3850021
Gpscaff_1	3142198	3145586	-	GPALN_000738	91.94000244
Gpscaff_1	3146177	3153420	+	GPALN_000739	107.6349983
Gpscaff_1	3161349	3162646	+	GPALN_000742	64.26000214
Gpscaff_1	3195392	3198402	-	GPALN_000749	68.97499847
Gpscaff_1	3198595	3200547	-	GPALN_000750	102.75
Gpscaff_1	3200975	3202807	-	GPALN_000751	68.94499969
Gpscaff_1	3204022	3206338	+	GPALN_000752	136.2200012
Gpscaff_1	3206034	3209340	-	GPALN_000753	108.1600037
Gpscaff_1	3209316	3211246	+	GPALN_000754	134.1100006
Gpscaff_1	3212893	3214380	-	GPALN_000756	103.3799973
Gpscaff_1	3214482	3217651	+	GPALN_000757	101.2749977
Gpscaff_1	3218145	3219278	-	GPALN_000758	104.0999985
Gpscaff_1	3219596	3221831	+	GPALN_000759	122.0299988
Gpscaff_1	3222339	3225768	+	GPALN_000760	119.5
Gpscaff_1	3225873	3226903	-	GPALN_000761	85.44000244
Gpscaff_1	3227076	3227592	-	GPALN_000762	72.13999939
Gpscaff_1	3227895	3230805	-	GPALN_000763	109.2399979
Gpscaff_1	3230827	3233089	+	GPALN_000764	136.0299988
Gpscaff_1	3233232	3234475	+	GPALN_000765	131.0299988
Gpscaff_1	3234680	3238107	-	GPALN_000766	146.8500061
Gpscaff_1	3240567	3241889	+	GPALN_000767	119.9099998
Gpscaff_1	3242246	3249649	-	GPALN_000768	117.0699997
Gpscaff_1	3250768	3252840	+	GPALN_000769	129.3200073
Gpscaff_1	3254082	3258112	+	GPALN_000770	119
Gpscaff_1	3258486	3262444	-	GPALN_000771	147.4799957
Gpscaff_1	3262476	3267837	+	GPALN_000772	122.3899994
Gpscaff_1	3268037	3270842	+	GPALN_000773	159.9499969
Gpscaff_1	3271073	3273228	+	GPALN_000774	94.57999802
Gpscaff_1	3273419	3274457	+	GPALN_000775	87.99000168
Gpscaff_1	3274631	3275168	+	GPALN_000776	119.0550003
Gpscaff_1	3275414	3276687	+	GPALN_000777	50.66999817
Gpscaff_1	3285164	3287176	-	GPALN_000780	112.2599983
Gpscaff_1	3287199	3291497	-	GPALN_000781	125.6200027
Gpscaff_1	3292078	3294005	+	GPALN_000782	109.7300034
Gpscaff_1	3294143	3296089	+	GPALN_000783	157.6499939
Gpscaff_1	3296082	3298780	+	GPALN_000784	122.0600014
Gpscaff_1	3298782	3300892	+	GPALN_000785	103.7300034
Gpscaff_1	3301068	3304538	+	GPALN_000786	133.5149994
Gpscaff_1	3308325	3313073	+	GPALN_000788	105.6900024
Gpscaff_1	3313077	3315711	+	GPALN_000789	117.0999985
Gpscaff_1	3319099	3323050	-	GPALN_000791	111.7600021
Gpscaff_1	3323382	3324376	+	GPALN_000792	103.6800003
Gpscaff_1	3324605	3326948	+	GPALN_000793	136.3050003
Gpscaff_1	3327122	3327981	-	GPALN_000794	114.5400009
Gpscaff_1	3348057	3358917	-	GPALN_000798	142.5200043
Gpscaff_1	3370378	3373161	+	GPALN_000802	119.4599991
Gpscaff_1	3373659	3376367	+	GPALN_000803	86.9600029
Gpscaff_1	3376526	3379873	+	GPALN_000804	157.1000061
Gpscaff_1	3380087	3384818	+	GPALN_000805	110.8499985
Gpscaff_1	3385055	3386576	+	GPALN_000806	128.6849976
Gpscaff_1	3386832	3389081	+	GPALN_000807	112.5699997
Gpscaff_1	3394180	3405419	+	GPALN_000810	148.4200058
Gpscaff_1	3406053	3407007	+	GPALN_000811	139.7100067
Gpscaff_1	3406947	3408349	+	GPALN_000812	103.1900024
Gpscaff_1	3409557	3413763	+	GPALN_000813	92.77999878
Gpscaff_1	3413991	3415017	+	GPALN_000814	125.9599991
Gpscaff_1	3415391	3417929	-	GPALN_000815	129
Gpscaff_1	3418026	3419432	-	GPALN_000816	151.6900024
Gpscaff_1	3421143	3424964	+	GPALN_000818	114.3000031
Gpscaff_1	3427385	3432642	+	GPALN_000821	140
Gpscaff_1	3437200	3438497	-	GPALN_000823	102.7300034
Gpscaff_1	3438473	3441530	-	GPALN_000824	102.0699997
Gpscaff_1	3441786	3445957	-	GPALN_000825	104.2700005
Gpscaff_1	3446065	3448531	-	GPALN_000826	111.4049988
Gpscaff_1	3448993	3449824	+	GPALN_000827	99.77999878
Gpscaff_1	3449968	3452490	-	GPALN_000828	146
Gpscaff_1	3454035	3463301	+	GPALN_000829	97.77999878
Gpscaff_1	3463464	3464234	-	GPALN_000830	93.57500076
Gpscaff_1	3464689	3466364	-	GPALN_000831	84.54000092
Gpscaff_1	3466340	3467334	+	GPALN_000832	90.87000275
Gpscaff_1	3467414	3468678	+	GPALN_000833	109.7799988
Gpscaff_1	3469011	3474753	-	GPALN_000834	119.6500015
Gpscaff_1	3477792	3480149	+	GPALN_000836	82.12000275
Gpscaff_1	3480498	3483295	+	GPALN_000837	119.7300034
Gpscaff_1	3485309	3486461	-	GPALN_000839	101.3250008
Gpscaff_1	3491687	3492912	-	GPALN_000841	97.46500015
Gpscaff_1	3493332	3494432	+	GPALN_000842	87.56499863
Gpscaff_1	3494506	3497228	-	GPALN_000843	131
Gpscaff_1	3498119	3500409	+	GPALN_000844	81.08000183
Gpscaff_1	3507602	3515169	+	GPALN_000846	150.0399933
Gpscaff_1	3516095	3517277	-	GPALN_000847	96.13500214
Gpscaff_1	3517873	3520827	+	GPALN_000848	155.5
Gpscaff_1	3520992	3521720	+	GPALN_000849	90.51999664
Gpscaff_1	3529635	3534552	-	GPALN_000853	128.8800049
Gpscaff_1	3536039	3538589	+	GPALN_000854	118.5400009
Gpscaff_1	3538678	3544511	-	GPALN_000855	114.795002
Gpscaff_1	3545282	3548032	+	GPALN_000856	156.5300064
Gpscaff_1	3553166	3557167	-	GPALN_000858	76.65000153
Gpscaff_1	3570575	3577167	+	GPALN_000860	118.2750015
Gpscaff_1	3584922	3587944	-	GPALN_000863	125.9199982
Gpscaff_1	3588298	3590247	+	GPALN_000864	108.9300003
Gpscaff_1	3603452	3604389	-	GPALN_000868	97.40000153
Gpscaff_1	3604785	3606397	-	GPALN_000869	90.77999878
Gpscaff_1	3609010	3609725	-	GPALN_000871	104.9000015
Gpscaff_1	3611715	3614722	+	GPALN_000872	143.6699982
Gpscaff_1	3614917	3618413	-	GPALN_000873	122.2699966
Gpscaff_1	3619104	3626608	+	GPALN_000874	110
Gpscaff_1	3627021	3628220	-	GPALN_000875	100.125
Gpscaff_1	3628734	3631910	-	GPALN_000876	115.8200035
Gpscaff_1	3632445	3636070	-	GPALN_000877	121.9399986
Gpscaff_1	3639506	3640238	+	GPALN_000879	91.69999695
Gpscaff_1	3641307	3647352	+	GPALN_000880	158.2899933
Gpscaff_1	3662566	3667437	+	GPALN_000883	117.5800018
Gpscaff_1	3668076	3670307	-	GPALN_000884	131.3300018
Gpscaff_1	3670922	3673523	-	GPALN_000885	125.8499985
Gpscaff_1	3675145	3678576	-	GPALN_000886	95.79500198
Gpscaff_1	3678587	3680736	-	GPALN_000887	95.87000275
Gpscaff_1	3682340	3694474	+	GPALN_000888	127.4400024
Gpscaff_1	3695896	3698897	-	GPALN_000890	142.0249939
Gpscaff_1	3699403	3701402	-	GPALN_000891	104.8700027
Gpscaff_1	3703537	3710892	+	GPALN_000892	120.0400009
Gpscaff_1	3719310	3725861	-	GPALN_000894	163.9249954
Gpscaff_1	3727154	3732112	-	GPALN_000895	104.9599991
Gpscaff_1	3738995	3747457	+	GPALN_000897	132.9600067
Gpscaff_1	3747924	3748510	-	GPALN_000898	101.3149986
Gpscaff_1	3752878	3753996	-	GPALN_000899	133.25
Gpscaff_1	3754116	3755362	-	GPALN_000900	91.84000015
Gpscaff_1	3755582	3756480	-	GPALN_000901	96
Gpscaff_1	3757016	3758512	+	GPALN_000902	129.8649979
Gpscaff_1	3758737	3761569	+	GPALN_000903	138.3800049
Gpscaff_1	3761716	3762139	-	GPALN_000904	79.06999969
Gpscaff_1	3762744	3764393	+	GPALN_000905	129.1399994
Gpscaff_1	3768959	3769852	-	GPALN_000907	101.2900009
Gpscaff_1	3772085	3772805	+	GPALN_000908	78.62999725
Gpscaff_1	3772902	3776653	-	GPALN_000909	142.7700043
Gpscaff_1	3778608	3779359	-	GPALN_000911	65.04499817
Gpscaff_1	3784274	3788681	+	GPALN_000912	122.9199982
Gpscaff_1	3789293	3790091	-	GPALN_000913	95.16500092
Gpscaff_1	3790830	3791908	-	GPALN_000914	132.8399963
Gpscaff_1	3792692	3798981	+	GPALN_000915	95.4149971
Gpscaff_1	3799363	3800628	+	GPALN_000916	87.18500137
Gpscaff_1	3800976	3802596	+	GPALN_000917	95.15000153
Gpscaff_1	3802910	3803740	+	GPALN_000918	87.97000122
Gpscaff_1	3805719	3811789	+	GPALN_000919	153.3349991
Gpscaff_1	3816055	3820461	+	GPALN_000921	98.95500183
Gpscaff_1	3829765	3832090	+	GPALN_000923	82.36999893
Gpscaff_1	3846530	3849008	-	GPALN_000925	96.79999924
Gpscaff_1	3849567	3852025	+	GPALN_000926	128.9599991
Gpscaff_1	3854928	3860271	+	GPALN_000927	141.9400024
Gpscaff_1	3860391	3861231	-	GPALN_000928	54.61000061
Gpscaff_1	3861550	3864077	-	GPALN_000929	139.4799957
Gpscaff_1	3864332	3865043	+	GPALN_000930	86.375
Gpscaff_1	3865157	3870831	-	GPALN_000931	105.0499992
Gpscaff_1	3871788	3872874	+	GPALN_000932	107.3549995
Gpscaff_1	3873610	3874431	-	GPALN_000933	67.65000153
Gpscaff_1	3878392	3879909	-	GPALN_000935	90.13000107
Gpscaff_1	3880397	3883274	-	GPALN_000936	117.8800011
Gpscaff_1	3883872	3885010	-	GPALN_000937	111
Gpscaff_1	3885661	3887386	-	GPALN_000938	99.22000122
Gpscaff_1	3887732	3890921	+	GPALN_000939	141.5500031
Gpscaff_1	3898931	3901795	+	GPALN_000941	93.47999954
Gpscaff_1	3901947	3902266	+	GPALN_000942	60.03999901
Gpscaff_1	3902539	3904295	+	GPALN_000943	161.8399963
Gpscaff_1	3909358	3911952	-	GPALN_000945	89.91999817
Gpscaff_1	3912235	3914416	+	GPALN_000946	106.7300034
Gpscaff_1	3914726	3915737	-	GPALN_000947	124.5
Gpscaff_1	3916845	3921796	-	GPALN_000948	162.8099976
Gpscaff_1	3922399	3931777	-	GPALN_000949	139.3300018
Gpscaff_1	3935012	3938563	-	GPALN_000950	120.2399979
Gpscaff_1	3944385	3948364	-	GPALN_000952	101.0699997
Gpscaff_1	3948831	3951307	-	GPALN_000953	151.7700043
Gpscaff_1	3951470	3954502	-	GPALN_000954	127.2350006
Gpscaff_1	3955106	3960411	+	GPALN_000955	117.7099991
Gpscaff_1	3960399	3962750	+	GPALN_000956	98.97500229
Gpscaff_1	3963308	3964143	-	GPALN_000957	163.1699982
Gpscaff_1	3964544	3969079	+	GPALN_000958	137.1199951
Gpscaff_1	3969430	3975807	-	GPALN_000959	149.9199982
Gpscaff_1	3975874	3977826	-	GPALN_000960	98.26999664
Gpscaff_1	3978336	3980665	+	GPALN_000961	119.8050003
Gpscaff_1	3984718	3985377	+	GPALN_000964	106.1049995
Gpscaff_1	3985791	3988169	+	GPALN_000965	98.34499741
Gpscaff_1	3988603	3993150	+	GPALN_000966	156.4599991
Gpscaff_1	3993971	3996741	-	GPALN_000967	92.02000046
Gpscaff_1	3997142	4002279	-	GPALN_016252	119.6100006
Gpscaff_1	4002255	4004076	+	GPALN_000968	104.3250008
Gpscaff_1	4004209	4006390	+	GPALN_000969	122.3649979
Gpscaff_1	4006627	4009688	-	GPALN_000970	82.77000046
Gpscaff_1	4010644	4013046	+	GPALN_000971	146.5200043
Gpscaff_1	4017271	4020282	-	GPALN_000974	88.62000275
Gpscaff_1	4020906	4022887	+	GPALN_000975	121.6300011
Gpscaff_1	4023319	4027361	-	GPALN_000976	107.9150009
Gpscaff_1	4027549	4028137	-	GPALN_000977	84.71999741
Gpscaff_1	4028372	4035587	-	GPALN_000978	131.7900009
Gpscaff_1	4040453	4043404	+	GPALN_000979	83.97500229
Gpscaff_1	4044043	4047022	-	GPALN_000980	150.7600021
Gpscaff_1	4047168	4049894	+	GPALN_000981	88.27999878
Gpscaff_1	4051741	4054426	-	GPALN_000983	97.87999725
Gpscaff_1	4054916	4058102	+	GPALN_000984	101.875
Gpscaff_1	4058245	4059086	+	GPALN_000985	71.25500107
Gpscaff_1	4059317	4062872	-	GPALN_000986	149.3899994
Gpscaff_1	4067927	4073995	-	GPALN_000988	105.4300003
Gpscaff_1	4079304	4084769	+	GPALN_000989	150
Gpscaff_1	4085135	4086542	+	GPALN_000990	95.48000336
Gpscaff_1	4091975	4094547	-	GPALN_000993	75.86500168
Gpscaff_1	4097335	4097797	+	GPALN_000994	103.1100006
Gpscaff_1	4097932	4100189	-	GPALN_000995	97.65999985
Gpscaff_1	4100555	4106175	+	GPALN_000996	127.0699997
Gpscaff_1	4106401	4108789	+	GPALN_000997	123.1600037
Gpscaff_1	4119253	4121097	-	GPALN_000999	176.7450027
Gpscaff_1	4122254	4129980	+	GPALN_001000	110.4400024
Gpscaff_1	4131053	4132908	+	GPALN_001002	75.79000092
Gpscaff_1	4138897	4139802	-	GPALN_001004	107.6049995
Gpscaff_1	4143186	4144635	+	GPALN_001006	112.1500015
Gpscaff_1	4144814	4146577	+	GPALN_001007	104
Gpscaff_1	4146938	4150236	-	GPALN_001008	111.7400017
Gpscaff_1	4155557	4160265	-	GPALN_001009	103.1500015
Gpscaff_1	4160513	4162836	-	GPALN_001010	109.8300018
Gpscaff_1	4163480	4164531	-	GPALN_001011	105.5199966
Gpscaff_1	4165124	4167472	-	GPALN_001012	84.95999908
Gpscaff_1	4172770	4173824	-	GPALN_001014	75.30500031
Gpscaff_1	4175321	4177840	+	GPALN_001015	89.73999786
Gpscaff_1	4179658	4180974	+	GPALN_001016	97.78499985
Gpscaff_1	4185639	4186191	-	GPALN_001019	87.38999939
Gpscaff_1	4186191	4188460	-	GPALN_001020	147
Gpscaff_1	4193814	4196536	-	GPALN_001022	163.215004
Gpscaff_1	4199936	4202094	-	GPALN_001024	107.9000015
Gpscaff_1	4210962	4211650	+	GPALN_001026	68.73999786
Gpscaff_1	4212051	4215967	+	GPALN_001027	116.4499969
Gpscaff_1	4215817	4217310	+	GPALN_001028	138.0199966
Gpscaff_1	4228157	4231550	+	GPALN_001031	123.6900024
Gpscaff_1	4231824	4236129	+	GPALN_001032	104.2600021
Gpscaff_1	4236320	4238059	-	GPALN_001033	110.5149994
Gpscaff_1	4238435	4241399	+	GPALN_001034	135.1300049
Gpscaff_1	4241644	4251205	+	GPALN_001035	149.0999985
Gpscaff_1	4251496	4260329	-	GPALN_001036	172.8500061
Gpscaff_1	4263283	4264695	+	GPALN_001038	99.375
Gpscaff_1	4265179	4265593	+	GPALN_001039	68
Gpscaff_1	4265788	4281484	-	GPALN_001040	140.25
Gpscaff_1	4293546	4294931	+	GPALN_001044	56.95999908
Gpscaff_1	4298821	4302290	-	GPALN_001046	97.06999969
Gpscaff_1	4303089	4306080	+	GPALN_001047	79.87000275
Gpscaff_1	4306294	4308439	-	GPALN_001048	91.83999634
Gpscaff_1	4310855	4322193	-	GPALN_001050	130.8000031
Gpscaff_1	4322784	4323177	-	GPALN_001051	85.36999893
Gpscaff_1	4324179	4327911	+	GPALN_001052	137.9600067
Gpscaff_1	4358518	4359791	-	GPALN_001056	89.30000305
Gpscaff_1	4361723	4363782	+	GPALN_001058	112.8849983
Gpscaff_1	4364281	4365703	-	GPALN_001059	141.5599976
Gpscaff_1	4366123	4376314	+	GPALN_001060	127.2999992
Gpscaff_1	4376561	4381608	-	GPALN_001061	115.125
Gpscaff_1	4386065	4387495	-	GPALN_001063	97.06000137
Gpscaff_1	4387909	4391493	+	GPALN_001064	105.5400009
Gpscaff_1	4391600	4395055	-	GPALN_001065	139.7899933
Gpscaff_1	4395108	4398078	-	GPALN_001066	112.6600037
Gpscaff_1	4398054	4399712	+	GPALN_016253	122.3199997
Gpscaff_1	4399799	4403276	+	GPALN_001067	136.6850052
Gpscaff_1	4403493	4406463	+	GPALN_001068	100.0349998
Gpscaff_1	4409960	4413068	-	GPALN_001070	52.08000183
Gpscaff_1	4413103	4415655	-	GPALN_001071	109
Gpscaff_1	4416547	4425009	-	GPALN_001072	117.8600006
Gpscaff_1	4425790	4429749	-	GPALN_001073	105.5599976
Gpscaff_1	4430171	4431746	-	GPALN_001074	125.1699982
Gpscaff_1	4431756	4434091	-	GPALN_001075	61.61999893
Gpscaff_1	4443692	4449928	-	GPALN_001077	144.1149979
Gpscaff_1	4451194	4454468	+	GPALN_001078	149.4300003
Gpscaff_1	4454818	4455549	-	GPALN_001079	105.6399994
Gpscaff_1	4456396	4459773	-	GPALN_001080	129.7600021
Gpscaff_1	4460510	4461717	+	GPALN_001081	124.8050003
Gpscaff_1	4467297	4468516	-	GPALN_001083	126.7750015
Gpscaff_1	4468769	4470991	+	GPALN_001084	94.06499863
Gpscaff_1	4470982	4486986	+	GPALN_001085	155.1600037
Gpscaff_1	4502105	4502888	+	GPALN_001089	110.1500015
Gpscaff_1	4503716	4509097	-	GPALN_001090	127.8050041
Gpscaff_1	4511001	4513250	-	GPALN_001092	101.2200012
Gpscaff_1	4542129	4543431	-	GPALN_001095	92.33999634
Gpscaff_1	4543825	4549216	+	GPALN_001096	149.6699982
Gpscaff_1	4556885	4558099	-	GPALN_001097	87.99000168
Gpscaff_1	4559053	4567793	+	GPALN_001098	142.9700012
Gpscaff_1	4592167	4596758	-	GPALN_001102	123.9300003
Gpscaff_1	4602591	4605794	+	GPALN_001103	141.6799927
Gpscaff_1	4606971	4610364	+	GPALN_001104	136.6399994
Gpscaff_1	4629356	4632734	-	GPALN_001108	103.7600021
Gpscaff_1	4636527	4638431	-	GPALN_001110	71.22999954
Gpscaff_1	4638885	4641499	-	GPALN_001111	115.6900024
Gpscaff_1	4642126	4643652	+	GPALN_001112	161.1200027
Gpscaff_1	4644029	4650206	-	GPALN_001113	165.6399994
Gpscaff_1	4650999	4653470	+	GPALN_001114	64.31999969
Gpscaff_1	4654103	4656266	+	GPALN_001115	108.0800018
Gpscaff_1	4663766	4664875	+	GPALN_001119	92.58000183
Gpscaff_1	4665906	4668243	-	GPALN_001121	115.7900009
Gpscaff_1	4672847	4676257	+	GPALN_001123	102.8700027
Gpscaff_1	4676227	4680406	-	GPALN_001124	96.88000107
Gpscaff_1	4693562	4696664	-	GPALN_001129	124.8099976
Gpscaff_1	4697293	4698340	-	GPALN_001130	96.16500092
Gpscaff_1	4709125	4712828	+	GPALN_001133	98.91999817
Gpscaff_1	4726525	4728431	-	GPALN_001138	110.1149979
Gpscaff_1	4759360	4760167	+	GPALN_001145	114.8399963
Gpscaff_1	4762641	4763290	-	GPALN_001147	69.35500336
Gpscaff_1	4773701	4774495	+	GPALN_001151	83.31499863
Gpscaff_1	4793036	4796424	-	GPALN_001156	157.1999969
Gpscaff_1	4828810	4833197	+	GPALN_001160	100.625
Gpscaff_1	4850565	4859419	-	GPALN_001163	87.26000214
Gpscaff_1	4897388	4899190	-	GPALN_001170	66.5
Gpscaff_1	4899405	4901216	+	GPALN_001171	56.18999863
Gpscaff_1	4903812	4905297	+	GPALN_001173	51.79000092
Gpscaff_1	4906767	4911627	+	GPALN_001174	106.7849998
Gpscaff_1	4911847	4912500	-	GPALN_001175	118.6650009
Gpscaff_1	4912798	4914680	+	GPALN_001176	81.95999908
Gpscaff_1	4948497	4951035	-	GPALN_001179	68.88999939
Gpscaff_1	4963867	4975021	+	GPALN_001183	111.9849968
Gpscaff_1	4981352	4982525	+	GPALN_001185	102.5299988
Gpscaff_1	4984175	4986939	+	GPALN_001186	84.55500031
Gpscaff_1	4987200	4989727	-	GPALN_001187	162.2299957
Gpscaff_1	4991691	4993675	+	GPALN_001188	78.30000305
Gpscaff_1	4995601	4998332	+	GPALN_001189	147.0800018
Gpscaff_1	5019652	5022749	+	GPALN_001194	141.2200012
Gpscaff_1	5023759	5035267	+	GPALN_001195	124.7200012
Gpscaff_1	5046273	5048845	-	GPALN_001196	125.8700027
Gpscaff_1	5051422	5052307	-	GPALN_001198	91.91500092
Gpscaff_1	5052835	5053823	-	GPALN_001199	86.97000122
Gpscaff_1	5064322	5066369	+	GPALN_001203	105.625
Gpscaff_1	5072192	5073756	+	GPALN_001206	110.3600006
Gpscaff_1	5080081	5081587	+	GPALN_001208	144.4850006
Gpscaff_1	5117694	5119564	-	GPALN_001216	63.72999954
Gpscaff_1	5146594	5148687	+	GPALN_001221	98.16999817
Gpscaff_1	5162399	5164720	-	GPALN_001225	94.77999878
Gpscaff_1	5164696	5166180	+	GPALN_001226	67.37000275
Gpscaff_1	5166575	5167935	-	GPALN_001227	59.20999908
Gpscaff_1	5181435	5183838	+	GPALN_001229	96.62000275
Gpscaff_1	5198598	5221000	+	GPALN_001232	118.0349998
Gpscaff_1	5223041	5229613	+	GPALN_001233	125.6600037
Gpscaff_1	5230344	5231481	-	GPALN_001234	83.69999695
Gpscaff_1	5235065	5238419	-	GPALN_001236	101.8199997
Gpscaff_1	5244222	5246389	-	GPALN_001239	119.0699997
Gpscaff_1	5261501	5264370	+	GPALN_001244	154
Gpscaff_1	5266506	5267816	+	GPALN_001245	87.1400032
Gpscaff_1	5304138	5304952	+	GPALN_001251	83.80999756
Gpscaff_1	5321630	5323024	+	GPALN_001255	136.2200012
Gpscaff_1	5326624	5328951	-	GPALN_001257	92.70000076
Gpscaff_1	5330192	5331206	-	GPALN_001258	54.84000015
Gpscaff_1	5337391	5345866	+	GPALN_001259	150.2399979
Gpscaff_1	5346247	5349977	-	GPALN_001260	88.95999908
Gpscaff_1	5354578	5363137	+	GPALN_001261	170.1549988
Gpscaff_1	5645316	5648121	+	GPALN_001310	127.5500031
Gpscaff_1	5712691	5714862	+	GPALN_001324	112.3100014
Gpscaff_1	5715751	5716246	-	GPALN_001325	79.66999817
Gpscaff_1	5725219	5728793	+	GPALN_001327	160.5599976
Gpscaff_1	5729443	5732783	-	GPALN_001328	114.8800011
Gpscaff_1	5733327	5734908	+	GPALN_001329	73.39500046
Gpscaff_1	5735028	5738343	+	GPALN_001330	135.3300018
Gpscaff_1	5744990	5747932	-	GPALN_001332	100.2649994
Gpscaff_1	5748467	5750392	+	GPALN_001333	48.16999817
Gpscaff_1	5753238	5757258	+	GPALN_001334	146.7200012
Gpscaff_1	5758341	5760547	+	GPALN_001335	91.19000244
Gpscaff_1	5762225	5763768	+	GPALN_001336	129.9149971
Gpscaff_1	5764077	5764858	+	GPALN_001337	62.82999992
Gpscaff_1	5764948	5767316	+	GPALN_001338	115.7450027
Gpscaff_1	5804097	5805203	+	GPALN_001343	110.75
Gpscaff_1	5805732	5811551	-	GPALN_001344	130.3300018
Gpscaff_1	5821859	5827306	+	GPALN_001347	144.8500061
Gpscaff_1	5827653	5830230	+	GPALN_001348	120.3849983
Gpscaff_1	5830410	5834130	+	GPALN_001349	122.5200005
Gpscaff_1	5848437	5855268	+	GPALN_001354	122.8250008
Gpscaff_1	5893556	5896195	-	GPALN_001363	106.045002
Gpscaff_1	5896459	5901631	+	GPALN_001364	111.6399994
Gpscaff_1	5902034	5904295	-	GPALN_001365	69.18000031
Gpscaff_1	5906103	5911010	-	GPALN_001367	103.6800003
Gpscaff_1	5917318	5921042	-	GPALN_001368	108.2999992
Gpscaff_1	5921771	5922958	+	GPALN_001369	115.4300003
Gpscaff_1	5923219	5924750	+	GPALN_001370	118.7300034
Gpscaff_1	5925022	5926266	+	GPALN_001371	166.5700073
Gpscaff_1	5926386	5929789	-	GPALN_001372	115.375
Gpscaff_1	5935614	5938248	-	GPALN_001374	132.2750015
Gpscaff_1	5938995	5941146	-	GPALN_001375	122.5850029
Gpscaff_1	5941440	5942153	-	GPALN_001376	118.1900024
Gpscaff_1	5942279	5945611	-	GPALN_001377	152.4600067
Gpscaff_1	5946803	5952549	+	GPALN_001378	122.2200012
Gpscaff_1	5966359	5970093	+	GPALN_001381	98.69999695
Gpscaff_1	5985558	5989392	-	GPALN_001384	88.56999969
Gpscaff_1	5990118	5994346	+	GPALN_001385	96.81999969
Gpscaff_1	5994602	5998317	+	GPALN_001386	123.2949982
Gpscaff_1	5998594	6000234	+	GPALN_001387	133.6149979
Gpscaff_1	6000337	6008407	+	GPALN_001388	113.2600021
Gpscaff_1	6008445	6009763	+	GPALN_001389	106.3600006
Gpscaff_1	6012282	6014345	+	GPALN_001391	96.58000183
Gpscaff_1	6014321	6016841	+	GPALN_001392	81.48000336
Gpscaff_1	6017457	6019249	-	GPALN_001393	90.25
Gpscaff_1	6020788	6024865	+	GPALN_001394	98.59500122
Gpscaff_1	6025189	6029395	+	GPALN_001395	98.52000046
Gpscaff_1	6029610	6031383	+	GPALN_001396	216.8849945
Gpscaff_1	6031538	6035685	+	GPALN_001397	130.8050003
Gpscaff_1	6036375	6039702	+	GPALN_001399	108.6300011
Gpscaff_1	6039888	6043474	+	GPALN_001400	79.2650032
Gpscaff_1	6053020	6054798	-	GPALN_001403	81.34999847
Gpscaff_1	6054983	6058354	-	GPALN_001404	85.77999878
Gpscaff_1	6058508	6059841	-	GPALN_001405	90.70500183
Gpscaff_1	6063542	6065272	+	GPALN_001408	87.12000275
Gpscaff_1	6068827	6072222	+	GPALN_001410	98.61999893
Gpscaff_1	6073544	6077360	+	GPALN_001411	111.1100006
Gpscaff_1	6107331	6108464	-	GPALN_001417	91.02999878
Gpscaff_1	6110942	6112398	+	GPALN_001419	115.6699982
Gpscaff_1	6112696	6113246	-	GPALN_001420	89.94499969
Gpscaff_1	6113748	6117733	-	GPALN_001421	114.1699982
Gpscaff_1	6118607	6120843	-	GPALN_001422	123.9249992
Gpscaff_1	6154609	6155534	-	GPALN_001427	121.3000031
Gpscaff_1	6155910	6159589	+	GPALN_001428	91.26999664
Gpscaff_1	6159549	6160804	-	GPALN_001429	133.484993
Gpscaff_1	6161427	6164473	-	GPALN_001430	117.2849998
Gpscaff_1	6164941	6166165	+	GPALN_001431	142.6300049
Gpscaff_1	6167806	6169545	+	GPALN_001432	87.06999969
Gpscaff_1	6170025	6171602	+	GPALN_001433	100.5899963
Gpscaff_1	6173740	6176537	+	GPALN_001435	74.59999847
Gpscaff_1	6182384	6183685	+	GPALN_001437	139.5700073
Gpscaff_1	6184122	6188221	-	GPALN_001438	86.23999786
